,id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,tvBroadcasts,threeMinRecapFr,condensedGameFr,gameCenterLink,venue.default,awayTeam.id,awayTeam.commonName.default,awayTeam.placeName.default,awayTeam.placeName.fr,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.logo,awayTeam.darkLogo,awayTeam.awaySplitSquad,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.logo,homeTeam.darkLogo,homeTeam.homeSplitSquad,homeTeam.score,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalie.firstInitial.default,winningGoalie.lastName.default,winningGoalScorer.playerId,winningGoalScorer.firstInitial.default,winningGoalScorer.lastName.default,threeMinRecap,awayTeam.commonName.fr,venue.fr,homeTeam.commonName.fr,homeTeam.airlineLink,homeTeam.airlineDesc,winningGoalie.lastName.cs,winningGoalie.lastName.fi,winningGoalie.lastName.sk,homeTeam.placeName.fr,condensedGame,winningGoalie.lastName.sv,homeTeam.hotelLink,homeTeam.hotelDesc,awayTeam.airlineLink,awayTeam.airlineDesc,awayTeam.hotelLink,awayTeam.hotelDesc,winningGoalScorer.lastName.cs,winningGoalScorer.lastName.fi,winningGoalScorer.lastName.sk,ticketsLink,ticketsLinkFr,awayTeam.radioLink,homeTeam.radioLink,venue.es,awayTeam.promoLink,awayTeam.promoDesc,homeTeam.promoLink,homeTeam.promoDesc,specialEvent.parentId,specialEvent.name.default,specialEvent.lightLogoUrl.default,venue.cs,venue.fi,venue.sk,winningGoalScorer.lastName.sv,specialEvent.lightLogoUrl.fr,winningGoalScorer.lastName.de,specialEvent.name.fr
505,2024020400,20242025,2,2024-12-03,False,2024-12-04T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 314, 'market': 'A', 'countryCode': 'US', 'network': 'NBCSCA', 'sequenceNumber': 384}, {'id': 517, 'market': 'H', 'countryCode': 'US', 'network': 'MNMT', 'sequenceNumber': 387}]",/fr/video/sjs-vs-wsh-03-12-2024-resume-6365502392112,/fr/video/match-condense-sharks-capitals03-12-2024-6365502111112,/gamecenter/sjs-vs-wsh/2024/12/03/2024020400,Capital One Arena,28,Sharks,San Jose,,San Jose,de San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg,False,2.0,15,Capitals,Washington,Washington,de Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_dark.svg,False,1.0,OT,3,OT,8478406.0,M.,Blackwood,8482667.0,W.,Eklund,/video/sjs-at-wsh-recap-6365501140112,,,,,,,,,,/video/sjs-at-wsh-condensed-game-6365501824112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,2024020401,20242025,2,2024-12-03,False,2024-12-04T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 561, 'market': 'H', 'countryCode': 'US', 'network': 'FDSNSO', 'sequenceNumber': 277}, {'id': 554, 'market': 'A', 'countryCode': 'US', 'network': 'KHN', 'sequenceNumber': 339}, {'id': 388, 'market': 'A', 'countryCode': 'US', 'network': 'KONG', 'sequenceNumber': 654}]",/fr/video/sea-vs-car-03-12-2024-resume-6365501050112,/fr/video/match-condense-kraken-hurricanes03-12-2024-6365501623112,/gamecenter/sea-vs-car/2024/12/03/2024020401,Lenovo Center,55,Kraken,Seattle,,Seattle,de Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg,False,4.0,12,Hurricanes,Carolina,Carolina,de la Caroline,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg,False,2.0,REG,3,REG,8478916.0,J.,Daccord,8476826.0,Y.,Gourde,/video/sea-at-car-recap-6365500523112,,,,,,,,,Caroline,/video/sea-at-car-condensed-game-6365501799112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,2024020402,20242025,2,2024-12-03,False,2024-12-04T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,"[{'id': 290, 'market': 'A', 'countryCode': 'CA', 'network': 'SNP', 'sequenceNumber': 33}, {'id': 567, 'market': 'H', 'countryCode': 'US', 'network': 'FDSNNO', 'sequenceNumber': 274}, {'id': 570, 'market': 'H', 'countryCode': 'US', 'network': 'FDSNWIX', 'sequenceNumber': 411}]",/fr/video/van-vs-min-03-12-2024-resume-6365504453112,/fr/video/match-condense-canucks-wild03-12-2024-6365505322112,/gamecenter/van-vs-min/2024/12/03/2024020402,Xcel Energy Center,23,Canucks,Vancouver,,Vancouver,de Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,False,2.0,30,Wild,Minnesota,Minnesota,du Minnesota,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,False,3.0,OT,3,OT,8479406.0,F.,Gustavsson,8478864.0,K.,Kaprizov,/video/van-at-min-recap-6365503677112,,,,https://wild.bookseats.com/build-package/2692194?utm_source=wild&utm_medium=schedule_page&utm_campaign=canucks_wild&utm_term=home,Travel Packages,,,,,/video/van-at-min-condensed-game-6365504243112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,2024020403,20242025,2,2024-12-03,False,2024-12-04T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,"[{'id': 292, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN3', 'sequenceNumber': 134}, {'id': 566, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNMW', 'sequenceNumber': 273}]",/fr/video/stl-vs-wpg-03-12-2024-resume-6365503835112,/fr/video/match-condense-blues-jets03-12-2024-6365504247112,/gamecenter/stl-vs-wpg/2024/12/03/2024020403,Canada Life Centre,19,Blues,St. Louis,,St. Louis,de St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg,False,4.0,52,Jets,Winnipeg,Winnipeg,de Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,False,1.0,REG,3,REG,8480981.0,J.,Hofer,8482077.0,D.,Holloway,/video/stl-at-wpg-recap-6365504830112,,,,,,,,,,/video/stl-at-wpg-condensed-game-6365504344112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,2024020404,20242025,2,2024-12-03,False,2024-12-04T02:00:00Z,-05:00,-07:00,US/Mountain,OFF,OK,"[{'id': 289, 'market': 'N', 'countryCode': 'CA', 'network': 'SNW', 'sequenceNumber': 34}, {'id': 565, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNOH', 'sequenceNumber': 276}]",/fr/video/cbj-vs-cgy-03-12-2024-resume-6365507389112,/fr/video/match-condense-blue-jackets-flames03-12-2024-6365507203112,/gamecenter/cbj-vs-cgy/2024/12/03/2024020404,Scotiabank Saddledome,29,Blue Jackets,Columbus,,Columbus,de Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,False,0.0,20,Flames,Calgary,Calgary,de Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,False,3.0,REG,3,REG,8478435.0,D.,Vladar,8478397.0,R.,Andersson,/video/cbj-at-cgy-recap-6365507198112,,,,,,Vladař,,Vladař,,/video/cbj-at-cgy-condensed-game-6365507759112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,2024020405,20242025,2,2024-12-03,False,2024-12-04T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,"[{'id': 329, 'market': 'N', 'countryCode': 'US', 'network': 'ESPN+', 'sequenceNumber': 6}, {'id': 391, 'market': 'N', 'countryCode': 'US', 'network': 'HULU', 'sequenceNumber': 7}, {'id': 287, 'market': 'N', 'countryCode': 'CA', 'network': 'SNE', 'sequenceNumber': 30}, {'id': 288, 'market': 'N', 'countryCode': 'CA', 'network': 'SNO', 'sequenceNumber': 31}, {'id': 284, 'market': 'N', 'countryCode': 'CA', 'network': 'SN1', 'sequenceNumber': 102}]",/fr/video/edm-vs-vgk-03-12-2024-resume-6365510305112,/fr/video/match-condense-oilers-golden-knights03-12-2024-6365509519112,/gamecenter/edm-vs-vgk/2024/12/03/2024020405,T-Mobile Arena,22,Oilers,Edmonton,,Edmonton,d'Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,False,0.0,54,Golden Knights,Vegas,Vegas,de Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,False,1.0,REG,3,REG,8478499.0,A.,Hill,8477964.0,I.,Barbashev,/video/edm-at-vgk-recap-6365509515112,,,,https://vegasgoldenknights.bookseats.com/build-package/147544017?utm_source=goldenknights&utm_medium=schedule_icon&utm_campaign=oilers_goldenknights&utm_content=home,Travel Packages,,,,,/video/edm-at-vgk-condensed-game-6365509421112,,https://vegasgoldenknights.bookseats.com/build-package/147544017?utm_source=goldenknights&utm_medium=schedule_icon&utm_campaign=oilers_goldenknights&utm_content=home,Travel Packages,https://www.aircanada.com/ca/en/aco/home.html,AIR CANADA FLIGHTS,,,Barbašev,Barbashov,Barbašev,,,,,,,,,,,,,,,,,,,
511,2024020406,20242025,2,2024-12-04,False,2024-12-05T00:30:00Z,-05:00,-05:00,America/Toronto,OFF,OK,"[{'id': 282, 'market': 'N', 'countryCode': 'CA', 'network': 'SN', 'sequenceNumber': 101}, {'id': 291, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS2', 'sequenceNumber': 110}, {'id': 561, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNSO', 'sequenceNumber': 277}]",/fr/video/nsh-vs-tor-04-12-2024-resume-6365565091112,/fr/video/match-condense-predators-maple-leafs04-12-2024-6365565987112,/gamecenter/nsh-vs-tor/2024/12/04/2024020406,Scotiabank Arena,18,Predators,Nashville,,Nashville,de Nashville,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,https://assets.nhle.com/logos/nhl/svg/NSH_dark.svg,False,2.0,10,Maple Leafs,Toronto,Toronto,de Toronto,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,https://assets.nhle.com/logos/nhl/svg/TOR_dark.svg,False,3.0,REG,3,REG,8479361.0,J.,Woll,8477939.0,W.,Nylander,/video/nsh-at-tor-recap-6365565487112,,,,,,,,,,/video/nsh-at-tor-condensed-game-6365565372112,,https://www.marriott.com/default.mi?scid=cfdfa4af-106f-4087-8192-1caa58e5f6ad,Book Now,,,,,,,,,,,,,,,,,,,,,,,,,,
512,2024020407,20242025,2,2024-12-04,False,2024-12-05T00:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,"[{'id': 385, 'market': 'N', 'countryCode': 'US', 'network': 'TNT', 'sequenceNumber': 2}, {'id': 519, 'market': 'N', 'countryCode': 'US', 'network': 'MAX', 'sequenceNumber': 8}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 109}, {'id': 551, 'market': 'H', 'countryCode': 'US', 'network': 'CHSN', 'sequenceNumber': 243}]",/fr/video/bos-vs-chi-04-12-2024-resume-6365566024112,/fr/video/match-condense-bruins-blackhawks04-12-2024-6365569302112,/gamecenter/bos-vs-chi/2024/12/04/2024020407,United Center,6,Bruins,Boston,,Boston,de Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg,False,4.0,16,Blackhawks,Chicago,Chicago,de Chicago,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,False,2.0,REG,3,REG,8480280.0,J.,Swayman,8473419.0,B.,Marchand,,,,,,,,,,,/video/bos-at-chi-condensed-game-6365565167112,,,,https://www.jetblue.com/?utm_source=Bruins-Web&utm_medium=Schedule-Icon&utm_campaign=Ticket-Booking,Fly JetBlue,,,,,,,,,,,,,,,,,,,,,,,,
513,2024020408,20242025,2,2024-12-04,False,2024-12-05T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,"[{'id': 291, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS2', 'sequenceNumber': 110}, {'id': 553, 'market': 'H', 'countryCode': 'US', 'network': 'Victory+', 'sequenceNumber': 373}, {'id': 219, 'market': 'H', 'countryCode': 'US', 'network': 'KCOP-13', 'sequenceNumber': 656}, {'id': 521, 'market': 'A', 'countryCode': 'US', 'network': 'SCRIPPS', 'sequenceNumber': 657}]",/fr/video/vgk-vs-ana-04-12-2024-resume-6365568126112,/fr/video/match-condense-golden-knights-ducks04-12-2024-6365570456112,/gamecenter/vgk-vs-ana/2024/12/04/2024020408,Honda Center,54,Golden Knights,Vegas,,Vegas,de Vegas,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,False,4.0,24,Ducks,Anaheim,Anaheim,d'Anaheim,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,False,1.0,REG,3,REG,8478492.0,I.,Samsonov,8477447.0,S.,Theodore,/video/vgk-at-ana-recap-6365569477112,,,,,,,,,,/video/vgk-at-ana-condensed-game-6365570350112,,https://bit.ly/3RlLtQm,Stay at Westin Anaheim,https://vegasgoldenknights.bookseats.com/build-package/147542950?utm_source=goldenknights&utm_medium=schedule_icon&utm_campaign=goldenknights_ducks&utm_content=away,Travel Packages,https://vegasgoldenknights.bookseats.com/build-package/147542950?utm_source=goldenknights&utm_medium=schedule_icon&utm_campaign=goldenknights_ducks&utm_content=away,Travel Packages,,,,,,,,,,,,,,,,,,,,,,
514,2024020409,20242025,2,2024-12-04,False,2024-12-05T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,"[{'id': 385, 'market': 'N', 'countryCode': 'US', 'network': 'TNT', 'sequenceNumber': 2}, {'id': 519, 'market': 'N', 'countryCode': 'US', 'network': 'MAX', 'sequenceNumber': 8}, {'id': 283, 'market': 'N', 'countryCode': 'CA', 'network': 'SN360', 'sequenceNumber': 103}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 109}, {'id': 553, 'market': 'A', 'countryCode': 'US', 'network': 'Victory+', 'sequenceNumber': 373}]",/fr/video/dal-vs-lak-04-12-2024-resume-6365569016112,/fr/video/match-condense-stars-kings04-12-2024-6365571066112,/gamecenter/dal-vs-lak/2024/12/04/2024020409,Crypto.com Arena,25,Stars,Dallas,,Dallas,de Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,False,2.0,26,Kings,Los Angeles,Los Angeles,de Los Angeles,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,False,3.0,REG,3,REG,8479496.0,D.,Rittich,8477998.0,W.,Foegele,/video/dal-at-lak-recap-6365569424112,,,,https://delta.com/,Flights,,,,,/video/dal-at-lak-condensed-game-6365570081112,,,,https://www.aa.com/homePage.do?c=SPNS|DSP|STR|2024|SCH|_STARS_SCHEDULE_PAGE,Book flights with American Airlines,https://www.hilton.com/en/?WT.mc_id=zCWDM0US1MB2OLQ3LocalPartner4DM_Sports_Jul5Seed_DallasStars_SchedulePagena6MULTIBR7DFW8i86698,Stay with Hilton®,,,,,,,,,,,,,,,,,,,,,,
515,2024020410,20242025,2,2024-12-05,False,2024-12-06T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,"[{'id': 292, 'market': 'A', 'countryCode': 'CA', 'network': 'TSN3', 'sequenceNumber': 134}, {'id': 28, 'market': 'H', 'countryCode': 'US', 'network': 'MSG-B', 'sequenceNumber': 383}]",/fr/video/wpg-vs-buf-05-12-2024-resume-6365613793112,/fr/video/match-condense-jets-sabres05-12-2024-6365613304112,/gamecenter/wpg-vs-buf/2024/12/05/2024020410,KeyBank Center,52,Jets,Winnipeg,,Winnipeg,de Winnipeg,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,False,3.0,7,Sabres,Buffalo,Buffalo,de Buffalo,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,False,2.0,OT,3,OT,8476945.0,C.,Hellebuyck,8476392.0,A.,Lowry,/video/wpg-at-buf-recap-6365613790112,,,,,,,,,,/video/wpg-at-buf-condensed-game-6365613883112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,2024020411,20242025,2,2024-12-05,False,2024-12-06T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,"[{'id': 131, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'H', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 561, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNSO', 'sequenceNumber': 277}]",/fr/video/nsh-vs-mtl-05-12-2024-resume-6365611133112,/fr/video/match-condense-predators-canadiens05-12-2024-6365611717112,/gamecenter/nsh-vs-mtl/2024/12/05/2024020411,Centre Bell,18,Predators,Nashville,,Nashville,de Nashville,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,https://assets.nhle.com/logos/nhl/svg/NSH_dark.svg,False,0.0,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,3.0,REG,3,REG,8478470.0,S.,Montembeault,8478133.0,J.,Evans,/video/nsh-at-mtl-recap-6365612033112,,,,,,,,,,/video/nsh-at-mtl-condensed-game-6365611223112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,2024020412,20242025,2,2024-12-05,False,2024-12-06T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 294, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN5', 'sequenceNumber': 135}, {'id': 242, 'market': 'H', 'countryCode': 'CA', 'network': 'RDSI', 'sequenceNumber': 136}, {'id': 562, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNDET', 'sequenceNumber': 271}]",/fr/video/det-vs-ott-05-12-2024-resume-6365612898112,/fr/video/match-condense-red-wings-senateurs05-12-2024-6365612233112,/gamecenter/det-vs-ott/2024/12/05/2024020412,Canadian Tire Centre,17,Red Wings,Detroit,,Detroit,de Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,False,1.0,9,Senators,Ottawa,Ottawa,d'Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,False,2.0,REG,3,REG,8476999.0,L.,Ullmark,8480064.0,J.,Norris,/video/det-at-ott-recap-6365613584112,,Centre Canadian Tire,Sénateurs,,,,,,,/video/det-at-ott-condensed-game-6365612151112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,2024020413,20242025,2,2024-12-05,False,2024-12-06T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 560, 'market': 'H', 'countryCode': 'US', 'network': 'FDSNSUN', 'sequenceNumber': 278}, {'id': 314, 'market': 'A', 'countryCode': 'US', 'network': 'NBCSCA', 'sequenceNumber': 384}]",/fr/video/sjs-vs-tbl-05-12-2024-resume-6365612386112,/fr/video/match-condense-sharks-lightning05-12-2024-6365611338112,/gamecenter/sjs-vs-tbl/2024/12/05/2024020413,Amalie Arena,28,Sharks,San Jose,,San Jose,de San Jose,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg,False,1.0,14,Lightning,Tampa Bay,Tampa Bay,de Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,False,8.0,REG,3,REG,8476883.0,A.,Vasilevskiy,8483447.0,C.,Geekie,/video/sjs-at-tbl-recap-6365610834112,,,,,,Vasilevskij,Vasilevski,Vasilevskij,,/video/sjs-at-tbl-condensed-game-6365612475112,,https://promos.marriott.com/TPAJD/breakfast-for-two,Stay at the Marriott Water Street Tampa,,,,,,,,,,,,,,,,,,,,,,,,,,
519,2024020414,20242025,2,2024-12-05,False,2024-12-06T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 290, 'market': 'N', 'countryCode': 'CA', 'network': 'SNP', 'sequenceNumber': 33}, {'id': 322, 'market': 'H', 'countryCode': 'US', 'network': 'NBCSP', 'sequenceNumber': 380}, {'id': 521, 'market': 'A', 'countryCode': 'US', 'network': 'SCRIPPS', 'sequenceNumber': 657}]",/fr/video/fla-vs-phi-05-12-2024-resume-6365612337112,/fr/video/match-condense-panthers-flyers05-12-2024-6365611746112,/gamecenter/fla-vs-phi/2024/12/05/2024020414,Wells Fargo Center,13,Panthers,Florida,Floride,Florida,de la Floride,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,False,7.0,4,Flyers,Philadelphia,Philadelphia,de Philadelphie,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,False,5.0,REG,3,REG,8481519.0,S.,Knight,8477933.0,S.,Reinhart,/video/fla-at-phi-recap-6365612798112,,,,,,,,,Philadelphie,/video/fla-at-phi-condensed-game-6365611651112,,,,https://www.jetbluevacations.com/sale/florida-panthers?utm_source=panthers&utm_medium=schedule_page&utm_campaign=dates,Fly with JetBlue ,https://www.jetbluevacations.com/sale/florida-panthers?utm_source=panthers&utm_medium=schedule_page&utm_campaign=dates,Stay with JetBlue Vacations ,,,,,,,,,,,,,,,,,,,,,,
520,2024020415,20242025,2,2024-12-05,False,2024-12-06T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 561, 'market': 'H', 'countryCode': 'US', 'network': 'FDSNSO', 'sequenceNumber': 277}, {'id': 2, 'market': 'A', 'countryCode': 'US', 'network': 'ALT', 'sequenceNumber': 376}]",/fr/video/col-vs-car-05-12-2024-resume-6365611855112,/fr/video/match-condense-avalanche-hurricanes05-12-2024-6365611051112,/gamecenter/col-vs-car/2024/12/05/2024020415,Lenovo Center,21,Avalanche,Colorado,,Colorado,du Colorado,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,False,3.0,12,Hurricanes,Carolina,Carolina,de la Caroline,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg,False,5.0,REG,3,REG,8481611.0,P.,Kochetkov,8480039.0,M.,Necas,/video/col-at-car-recap-6365611859112,,,,,,,Kotshetkov,,Caroline,/video/col-at-car-condensed-game-6365612618112,,,,,,,,Nečas,,Nečas,,,,,,,,,,,,,,,,,,,
521,2024020416,20242025,2,2024-12-05,False,2024-12-06T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,"[{'id': 329, 'market': 'N', 'countryCode': 'US', 'network': 'ESPN+', 'sequenceNumber': 6}, {'id': 391, 'market': 'N', 'countryCode': 'US', 'network': 'HULU', 'sequenceNumber': 7}]",/fr/video/sea-vs-nyi-05-12-2024-resume-6365613300112,/fr/video/match-condense-kraken-islanders05-12-2024-6365612249112,/gamecenter/sea-vs-nyi/2024/12/05/2024020416,UBS Arena,55,Kraken,Seattle,,Seattle,de Seattle,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg,False,5.0,2,Islanders,New York,New York,de New York,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,False,2.0,REG,3,REG,8478916.0,J.,Daccord,8478407.0,V.,Dunn,/video/sea-at-nyi-recap-6365613313112,,,,,,,,,,/video/sea-at-nyi-condensed-game-6365613796112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,2024020417,20242025,2,2024-12-05,False,2024-12-06T02:00:00Z,-05:00,-07:00,US/Mountain,OFF,OK,"[{'id': 284, 'market': 'N', 'countryCode': 'CA', 'network': 'SN1', 'sequenceNumber': 102}, {'id': 566, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNMW', 'sequenceNumber': 273}]",/fr/video/stl-vs-cgy-05-12-2024-resume-6365616534112,/fr/video/match-condense-blues-flames05-12-2024-6365615765112,/gamecenter/stl-vs-cgy/2024/12/05/2024020417,Scotiabank Saddledome,19,Blues,St. Louis,,St. Louis,de St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg,False,4.0,20,Flames,Calgary,Calgary,de Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,False,3.0,OT,3,OT,8476412.0,J.,Binnington,8476892.0,C.,Parayko,/video/stl-at-cgy-recap-6365616068112,,,,,,,,,,/video/stl-at-cgy-condensed-game-6365615954112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,2024020418,20242025,2,2024-12-05,False,2024-12-06T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,"[{'id': 289, 'market': 'H', 'countryCode': 'CA', 'network': 'SNW', 'sequenceNumber': 34}, {'id': 565, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNOH', 'sequenceNumber': 276}]",/fr/video/cbj-vs-edm-05-12-2024-resume-6365615734112,/fr/video/match-condense-blue-jackets-oilers05-12-2024-6365614879112,/gamecenter/cbj-vs-edm/2024/12/05/2024020418,Rogers Place,29,Blue Jackets,Columbus,,Columbus,de Columbus,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,False,3.0,22,Oilers,Edmonton,Edmonton,d'Edmonton,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,False,6.0,REG,3,REG,8475717.0,C.,Pickard,8475786.0,Z.,Hyman,/video/cbj-at-edm-recap-6365616231112,,,,https://www.aircanada.com/ca/en/aco/home.html,AIR CANADA FLIGHTS,,,,,/video/cbj-at-edm-condensed-game-6365616333112,,https://edmontonsbesthotels.com/hoteldeals?utm_source&#x3D;referral&amp;utm_medium&#x3D;social_media&amp;utm_campaign&#x3D;explore_edmonton_Q42022&amp;utm_content&#x3D;content_creator,HOTEL DEALS IN EDMONTON,,,,,,,,,,,,,,,,,,,,,,,,,,
